date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:10:46	45403/45403	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:10:45%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO.html	(from )
17:10:47	109/109	---M-Z	-1	error ('Open%20error%20when%20decompressing%20(can%20not%20create%20temporary%20file%20/tmp0.z)')	text/plain	date:Fri,%2014%20Apr%202017%2000:11:58%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/robots.txt		(from )
17:10:47	400/400	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2003%20May%202017%2000:10:47%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/sc.html	sfdc-se01-inside-sfdc-dw.demandware.net/s/sc.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:10:48	48293/48293	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:10:48%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:10:49	68072/68072	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:10:49%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-pants-shorts	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-pants-shorts.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:10:50	68800/68800	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:10:50%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-shirts-sweaters	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-shirts-sweaters.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:10:51	67622/67622	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:10:50%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-jackets	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-jackets.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:10:53	66453/66453	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:10:52%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-footwear	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-footwear.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:10:53	68392/68392	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:10:53%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-accessories	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-accessories.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:10:55	54321/54321	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:10:53%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/mens	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/mens.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:10:55	68941/68941	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:10:55%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/mens-shirts-sweaters	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/mens-shirts-sweaters.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:10:57	68195/68195	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:10:55%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/mens-pants-shorts	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/mens-pants-shorts.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:10:58	68014/68014	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:10:57%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/mens-jackets	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/mens-jackets.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:10:59	68096/68096	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:10:58%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/mens-footwear	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/mens-footwear.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:11:00	68686/68686	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:10:59%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/mens-accessories	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/mens-accessories.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:11:01	44602/44602	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:00%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/kids	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/kids.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:11:02	66594/66594	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:01%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/kids-shirts-sweaters	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/kids-shirts-sweaters.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:11:03	65291/65291	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:02%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/kids-pants-shorts	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/kids-pants-shorts.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:11:04	65851/65851	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:03%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/kids-jackets	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/kids-jackets.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:11:05	65600/65600	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:04%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/kids-footwear	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/kids-footwear.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:11:06	65864/65864	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:05%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/kids-accessories	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/kids-accessories.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:11:07	53622/53622	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:06%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/gear	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/gear.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:11:08	67297/67297	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:07%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/gear-tents	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/gear-tents.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:11:09	65208/65208	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:08%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/gear-sleeping-bags	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/gear-sleeping-bags.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:11:10	65912/65912	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:09%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/gear-luggage-duffels	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/gear-luggage-duffels.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:11:11	68728/68728	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:10%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/gear-bags-backpacks	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/gear-bags-backpacks.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:11:11	42416/42416	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:11%20GMT	https://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/cart	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/cart.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:11:12	43470/43470	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:11%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/4434100.html	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/4434100.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:11:13	44553/44553	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:13%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2217100.html	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2217100.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:11:14	43992/43992	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:14%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/4067100.html	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/4067100.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:11:15	42116/42116	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:15%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2072100.html	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2072100.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:11:16	36709/36709	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:16%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/about-us.html	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/about-us.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:11:17	43288/43288	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:16%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/privacy-policy.html	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/privacy-policy.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:11:18	35151/35151	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:18%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/jobs-landing.html	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/jobs-landing.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:11:19	34584/34584	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:18%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/our-adventures.html	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/our-adventures.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO)
17:11:20	3280/3280	---M-Z	410	error ('Gone')	text/html	date:Wed,%2003%20May%202017%2000:11:20%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/sc.html	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/sc.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens)
17:11:21	42556/42556	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:21%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens?prefn1=uniqueOptions&prefv1=hiking	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens4b07.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens)
17:11:23	66825/66825	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:21%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens?pmax=20&pmin=0	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens48c9.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens)
17:11:23	3280/3280	---M-Z	410	error ('Gone')	text/html	date:Wed,%2003%20May%202017%2000:11:23%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/POST	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/POST	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens)
17:11:25	54295/54295	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:23%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2804100-6.html	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2804100-6.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens)
17:11:26	43273/43273	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:25%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2802100.html	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2802100.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens)
17:11:26	43187/43187	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:26%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2800100.html	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2800100.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens)
17:11:27	41955/41955	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:26%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2844100.html	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2844100.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens)
17:11:30	69298/69298	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:27%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-pants-shorts?sz=12&start=12	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-pants-shortsab2c.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-pants-shorts)
17:11:32	69203/69203	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:30%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-pants-shorts?sz=12&start=24	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-pants-shortsbf65.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-pants-shorts)
17:11:33	69379/69379	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:32%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-pants-shorts?sz=12&start=36	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-pants-shorts65ab.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-pants-shorts)
17:11:36	69322/69322	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:33%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-pants-shorts?sz=12&start=48	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-pants-shorts5dbb.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-pants-shorts)
17:11:37	56419/56419	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:36%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-pants-shorts?sz=12&start=60	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-pants-shorts2a3c.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-pants-shorts)
17:11:38	42179/42179	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:37%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2433100.html?cgid=womens-pants-shorts	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2433100826c.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-pants-shorts)
17:11:38	42581/42581	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:38%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2441100.html?cgid=womens-pants-shorts	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2441100826c.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-pants-shorts)
17:11:39	42638/42638	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:38%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2460100.html?cgid=womens-pants-shorts	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2460100826c.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-pants-shorts)
17:11:40	42641/42641	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:40%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2461100.html?cgid=womens-pants-shorts	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2461100826c.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-pants-shorts)
17:11:41	42117/42117	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:40%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2401100.html?cgid=womens-pants-shorts	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2401100826c.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-pants-shorts)
17:11:42	42594/42594	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:41%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2402100.html?cgid=womens-pants-shorts	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2402100826c.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-pants-shorts)
17:11:43	42006/42006	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:43%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2409100.html?cgid=womens-pants-shorts	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2409100826c.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-pants-shorts)
17:11:44	42750/42750	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:44%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2421100.html?cgid=womens-pants-shorts	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2421100826c.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-pants-shorts)
17:11:45	43023/43023	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:45%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2429100.html?cgid=womens-pants-shorts	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2429100826c.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-pants-shorts)
17:11:46	42030/42030	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:46%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2453100.html?cgid=womens-pants-shorts	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2453100826c.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-pants-shorts)
17:11:47	42482/42482	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:47%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2465100.html?cgid=womens-pants-shorts	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2465100826c.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-pants-shorts)
17:11:48	42641/42641	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:47%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2405100.html?cgid=womens-pants-shorts	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2405100826c.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-pants-shorts)
17:11:49	45717/45717	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:49%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-shirts-sweaters?pmax=20&pmin=0	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-shirts-sweaters48c9.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-shirts-sweaters)
17:11:51	70060/70060	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:50%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-shirts-sweaters?sz=12&start=12	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-shirts-sweatersab2c.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-shirts-sweaters)
17:11:54	70110/70110	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:51%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-shirts-sweaters?sz=12&start=24	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-shirts-sweatersbf65.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-shirts-sweaters)
17:11:56	70104/70104	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:54%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-shirts-sweaters?sz=12&start=36	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-shirts-sweaters65ab.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-shirts-sweaters)
17:11:58	70048/70048	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:56%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-shirts-sweaters?sz=12&start=48	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-shirts-sweaters5dbb.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-shirts-sweaters)
17:11:59	53074/53074	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:58%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-shirts-sweaters?sz=12&start=84	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-shirts-sweatersd861.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-shirts-sweaters)
17:12:00	41946/41946	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:11:59%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2234100.html?cgid=womens-shirts-sweaters	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2234100d194.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-shirts-sweaters)
17:12:00	44563/44563	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:12:00%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2217100.html?cgid=womens-shirts-sweaters	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2217100d194.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-shirts-sweaters)
17:12:01	42183/42183	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:12:00%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2238100.html?cgid=womens-shirts-sweaters	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2238100d194.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-shirts-sweaters)
17:12:02	42146/42146	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:12:02%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2240100.html?cgid=womens-shirts-sweaters	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2240100d194.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-shirts-sweaters)
17:12:03	42432/42432	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:12:03%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2272100.html?cgid=womens-shirts-sweaters	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2272100d194.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-shirts-sweaters)
17:12:04	41855/41855	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:12:04%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2205100.html?cgid=womens-shirts-sweaters	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2205100d194.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-shirts-sweaters)
17:12:05	42782/42782	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:12:05%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2206100.html?cgid=womens-shirts-sweaters	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2206100d194.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-shirts-sweaters)
17:12:06	42887/42887	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:12:06%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2210100.html?cgid=womens-shirts-sweaters	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2210100d194.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-shirts-sweaters)
17:12:07	42664/42664	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202017%2000:12:07%20GMT	http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2218100.html?cgid=womens-shirts-sweaters	sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/2218100d194.html	(from http://sfdc-se01-inside-sfdc-dw.demandware.net/s/NTO/womens-shirts-sweaters)
